ID_empleado;Nombre_empleado;Cargo;Planta;Turno;Sueldo_CLP
2303;Empleado_2303;Técnico;Hornopirén;Mañana;827759
2304;Empleado_2304;Supervisor;Quellón;Mañana;1566602
2305;Empleado_2305;Operario;Hornopirén;Noche;568583
2306;Empleado_2306;Operario;Hornopirén;Mañana;864418
2307;Empleado_2307;Técnico;Chinquihue;Tarde;1784101
2308;Empleado_2308;Administrativo;Quellón;Tarde;1389716
2309;Empleado_2309;Operario;Puerto Montt;Mañana;1327435
2310;Empleado_2310;Técnico;Calbuco;Noche;1304819
2311;Empleado_2311;Administrativo;Calbuco;Mañana;806402
2312;Empleado_2312;Operario;Calbuco;Mañana;1326385
2313;Empleado_2313;Técnico;Hornopirén;Noche;1575328
2314;Empleado_2314;Operario;Hornopirén;Mañana;1052414
2315;Empleado_2315;Técnico;Hornopirén;Noche;1125741
2316;Empleado_2316;Supervisor;Hornopirén;Tarde;796361
2317;Empleado_2317;Operario;Calbuco;Noche;1029359
2318;Empleado_2318;Administrativo;Quellón;Noche;570476
2319;Empleado_2319;Administrativo;Hornopirén;Noche;1277308
2320;Empleado_2320;Supervisor;Puerto Montt;Mañana;1099753
2321;Empleado_2321;Administrativo;Hornopirén;Noche;1961287
2322;Empleado_2322;Supervisor;Hornopirén;Noche;1980125
2323;Empleado_2323;Técnico;Hornopirén;Tarde;562963
2324;Empleado_2324;Supervisor;Chinquihue;Noche;1035057
2325;Empleado_2325;Operario;Quellón;Noche;855360
2326;Empleado_2326;Administrativo;Chinquihue;Mañana;704188
2327;Empleado_2327;Administrativo;Calbuco;Tarde;1530340
2328;Empleado_2328;Operario;Hornopirén;Tarde;947528
2329;Empleado_2329;Administrativo;Quellón;Mañana;840888
2330;Empleado_2330;Técnico;Calbuco;Mañana;1776310
2331;Empleado_2331;Operario;Chinquihue;Noche;1780639
2332;Empleado_2332;Técnico;Quellón;Mañana;1167024
2333;Empleado_2333;Operario;Calbuco;Mañana;687284
2334;Empleado_2334;Técnico;Quellón;Mañana;1935320
2335;Empleado_2335;Supervisor;Quellón;Noche;1443421
2336;Empleado_2336;Operario;Hornopirén;Mañana;503984
2337;Empleado_2337;Operario;Chinquihue;Mañana;726214
2338;Empleado_2338;Supervisor;Chinquihue;Mañana;1047094
2339;Empleado_2339;Técnico;Calbuco;Noche;1438736
2340;Empleado_2340;Administrativo;Chinquihue;Noche;771169
2341;Empleado_2341;Técnico;Chinquihue;Mañana;522487
2342;Empleado_2342;Administrativo;Quellón;Noche;1195623
2343;Empleado_2343;Administrativo;Calbuco;Noche;1257759
2344;Empleado_2344;Técnico;Calbuco;Mañana;1746631
2345;Empleado_2345;Supervisor;Hornopirén;Noche;1439443
2346;Empleado_2346;Supervisor;Calbuco;Noche;644793
2347;Empleado_2347;Administrativo;Puerto Montt;Noche;961181
2348;Empleado_2348;Supervisor;Calbuco;Noche;775267
2349;Empleado_2349;Operario;Calbuco;Mañana;1134806
2350;Empleado_2350;Supervisor;Calbuco;Noche;1642068
2351;Empleado_2351;Administrativo;Puerto Montt;Noche;1066239
2352;Empleado_2352;Administrativo;Puerto Montt;Mañana;1050137
2353;Empleado_2353;Administrativo;Puerto Montt;Noche;1042869
2354;Empleado_2354;Supervisor;Hornopirén;Mañana;1187134
2355;Empleado_2355;Técnico;Chinquihue;Mañana;876585
2356;Empleado_2356;Administrativo;Calbuco;Mañana;1991082
2357;Empleado_2357;Técnico;Quellón;Tarde;1224033
2358;Empleado_2358;Administrativo;Puerto Montt;Noche;1037789
2359;Empleado_2359;Operario;Calbuco;Tarde;1547664
2360;Empleado_2360;Administrativo;Puerto Montt;Mañana;1591002
2361;Empleado_2361;Supervisor;Hornopirén;Tarde;1670025
2362;Empleado_2362;Administrativo;Hornopirén;Noche;1966540
2363;Empleado_2363;Administrativo;Calbuco;Mañana;1150268
2364;Empleado_2364;Supervisor;Puerto Montt;Mañana;1548024
2365;Empleado_2365;Supervisor;Puerto Montt;Mañana;1386180
2366;Empleado_2366;Administrativo;Calbuco;Mañana;1189739
2367;Empleado_2367;Técnico;Quellón;Mañana;1532538
2368;Empleado_2368;Supervisor;Hornopirén;Noche;1495494
2369;Empleado_2369;Técnico;Quellón;Tarde;1410616
2370;Empleado_2370;Operario;Hornopirén;Tarde;1566261
2371;Empleado_2371;Administrativo;Hornopirén;Tarde;745341
2372;Empleado_2372;Supervisor;Hornopirén;Tarde;777363
2373;Empleado_2373;Administrativo;Calbuco;Noche;989576
2374;Empleado_2374;Técnico;Calbuco;Tarde;1631663
2375;Empleado_2375;Supervisor;Chinquihue;Noche;1728514
2376;Empleado_2376;Técnico;Calbuco;Tarde;595124
2377;Empleado_2377;Supervisor;Puerto Montt;Tarde;1103722
2378;Empleado_2378;Técnico;Hornopirén;Noche;871279
2379;Empleado_2379;Administrativo;Puerto Montt;Noche;1795565
2380;Empleado_2380;Administrativo;Puerto Montt;Noche;1704326
2381;Empleado_2381;Supervisor;Hornopirén;Noche;1184351
2382;Empleado_2382;Operario;Chinquihue;Noche;1588958
2383;Empleado_2383;Supervisor;Puerto Montt;Tarde;1125676
2384;Empleado_2384;Operario;Puerto Montt;Mañana;1521564
2385;Empleado_2385;Administrativo;Chinquihue;Noche;861550
2386;Empleado_2386;Supervisor;Chinquihue;Mañana;1982488
2387;Empleado_2387;Administrativo;Calbuco;Tarde;1089916
2388;Empleado_2388;Operario;Puerto Montt;Mañana;1815538
2389;Empleado_2389;Supervisor;Quellón;Tarde;1993996
2390;Empleado_2390;Operario;Calbuco;Noche;1691107
2391;Empleado_2391;Operario;Quellón;Mañana;763958
2392;Empleado_2392;Supervisor;Hornopirén;Mañana;1671849
2393;Empleado_2393;Técnico;Chinquihue;Tarde;1753130
2394;Empleado_2394;Técnico;Calbuco;Noche;928687
2395;Empleado_2395;Supervisor;Puerto Montt;Noche;644904
2396;Empleado_2396;Operario;Quellón;Mañana;1819803
2397;Empleado_2397;Administrativo;Calbuco;Noche;997343
2398;Empleado_2398;Técnico;Hornopirén;Mañana;991110
2399;Empleado_2399;Supervisor;Quellón;Mañana;1483983
2400;Empleado_2400;Administrativo;Hornopirén;Tarde;992381
2401;Empleado_2401;Operario;Quellón;Mañana;1551842
2402;Empleado_2402;Operario;Quellón;Mañana;1485355
2403;Empleado_2403;Supervisor;Hornopirén;Noche;706087
2404;Empleado_2404;Técnico;Calbuco;Noche;1193228
2405;Empleado_2405;Técnico;Hornopirén;Mañana;1927065
2406;Empleado_2406;Administrativo;Calbuco;Tarde;1608871
2407;Empleado_2407;Administrativo;Quellón;Mañana;1769542
2408;Empleado_2408;Operario;Hornopirén;Noche;1756690
2409;Empleado_2409;Administrativo;Quellón;Mañana;1764363
2410;Empleado_2410;Supervisor;Calbuco;Tarde;870733
2411;Empleado_2411;Operario;Hornopirén;Noche;1951242
2412;Empleado_2412;Operario;Puerto Montt;Mañana;792364
2413;Empleado_2413;Operario;Quellón;Mañana;560063
2414;Empleado_2414;Técnico;Calbuco;Noche;773762
2415;Empleado_2415;Administrativo;Puerto Montt;Tarde;1810994
2416;Empleado_2416;Operario;Hornopirén;Tarde;1200392
2417;Empleado_2417;Técnico;Chinquihue;Mañana;1632730
2418;Empleado_2418;Operario;Quellón;Tarde;1321753
2419;Empleado_2419;Operario;Quellón;Mañana;1001280
2420;Empleado_2420;Técnico;Hornopirén;Mañana;1831913
2421;Empleado_2421;Técnico;Quellón;Mañana;1861840
2422;Empleado_2422;Administrativo;Puerto Montt;Mañana;1050579
2423;Empleado_2423;Supervisor;Puerto Montt;Mañana;1391840
2424;Empleado_2424;Operario;Calbuco;Noche;1342246
2425;Empleado_2425;Técnico;Calbuco;Mañana;910610
2426;Empleado_2426;Operario;Calbuco;Noche;514924
2427;Empleado_2427;Técnico;Chinquihue;Noche;1170444
2428;Empleado_2428;Operario;Hornopirén;Mañana;1771041
2429;Empleado_2429;Administrativo;Quellón;Mañana;1419657
2430;Empleado_2430;Técnico;Puerto Montt;Mañana;1350063
2431;Empleado_2431;Operario;Quellón;Noche;619418
2432;Empleado_2432;Administrativo;Puerto Montt;Tarde;859839
2433;Empleado_2433;Supervisor;Quellón;Tarde;1548305
2434;Empleado_2434;Operario;Puerto Montt;Tarde;540417
2435;Empleado_2435;Operario;Chinquihue;Tarde;707672
2436;Empleado_2436;Operario;Hornopirén;Noche;1034077
2437;Empleado_2437;Técnico;Puerto Montt;Tarde;716910
2438;Empleado_2438;Técnico;Quellón;Mañana;1909778
2439;Empleado_2439;Administrativo;Chinquihue;Mañana;1275408
2440;Empleado_2440;Supervisor;Hornopirén;Mañana;858341
2441;Empleado_2441;Operario;Hornopirén;Mañana;1197814
2442;Empleado_2442;Administrativo;Quellón;Mañana;924956
2443;Empleado_2443;Técnico;Chinquihue;Tarde;1859951
2444;Empleado_2444;Administrativo;Calbuco;Noche;1925457
2445;Empleado_2445;Operario;Chinquihue;Mañana;572283
2446;Empleado_2446;Administrativo;Chinquihue;Tarde;1929526
2447;Empleado_2447;Operario;Hornopirén;Noche;1020719
2448;Empleado_2448;Supervisor;Puerto Montt;Tarde;1292270
2449;Empleado_2449;Administrativo;Hornopirén;Mañana;802310
2450;Empleado_2450;Operario;Puerto Montt;Noche;784750
2451;Empleado_2451;Administrativo;Chinquihue;Tarde;742375
2452;Empleado_2452;Supervisor;Puerto Montt;Tarde;1962607
2453;Empleado_2453;Técnico;Hornopirén;Noche;1754559
2454;Empleado_2454;Técnico;Calbuco;Noche;510070
2455;Empleado_2455;Administrativo;Puerto Montt;Tarde;947522
2456;Empleado_2456;Operario;Quellón;Mañana;571724
2457;Empleado_2457;Supervisor;Puerto Montt;Mañana;1922697
2458;Empleado_2458;Administrativo;Chinquihue;Noche;922381
2459;Empleado_2459;Técnico;Calbuco;Noche;932428
2460;Empleado_2460;Supervisor;Calbuco;Tarde;530858
2461;Empleado_2461;Supervisor;Puerto Montt;Mañana;1200366
2462;Empleado_2462;Supervisor;Hornopirén;Noche;720549
2463;Empleado_2463;Operario;Hornopirén;Noche;1193020
2464;Empleado_2464;Operario;Quellón;Mañana;665908
2465;Empleado_2465;Técnico;Calbuco;Noche;1705793
2466;Empleado_2466;Administrativo;Chinquihue;Mañana;1378743
2467;Empleado_2467;Técnico;Chinquihue;Mañana;1832013
2468;Empleado_2468;Técnico;Quellón;Noche;667947
2469;Empleado_2469;Supervisor;Calbuco;Noche;1118825
2470;Empleado_2470;Administrativo;Quellón;Tarde;1394900
2471;Empleado_2471;Técnico;Puerto Montt;Noche;1618836
2472;Empleado_2472;Técnico;Chinquihue;Tarde;666163
2473;Empleado_2473;Técnico;Quellón;Noche;639188
2474;Empleado_2474;Técnico;Calbuco;Noche;1859498
2475;Empleado_2475;Supervisor;Quellón;Noche;1787670
2476;Empleado_2476;Supervisor;Puerto Montt;Noche;1573187
2477;Empleado_2477;Administrativo;Calbuco;Noche;1155548
2478;Empleado_2478;Operario;Calbuco;Mañana;1998678
2479;Empleado_2479;Supervisor;Calbuco;Noche;874039
2480;Empleado_2480;Operario;Calbuco;Mañana;736343
2481;Empleado_2481;Técnico;Puerto Montt;Mañana;898163
2482;Empleado_2482;Supervisor;Calbuco;Tarde;543007
2483;Empleado_2483;Operario;Puerto Montt;Tarde;581528
2484;Empleado_2484;Técnico;Hornopirén;Mañana;1859650
2485;Empleado_2485;Técnico;Hornopirén;Noche;1389687
2486;Empleado_2486;Supervisor;Calbuco;Mañana;1111228
2487;Empleado_2487;Supervisor;Quellón;Tarde;762629
2488;Empleado_2488;Supervisor;Chinquihue;Noche;1271667
2489;Empleado_2489;Operario;Chinquihue;Noche;774782
2490;Empleado_2490;Técnico;Calbuco;Noche;1289264
2491;Empleado_2491;Supervisor;Hornopirén;Mañana;872951
2492;Empleado_2492;Supervisor;Chinquihue;Noche;1808728
2493;Empleado_2493;Supervisor;Quellón;Noche;861483
2494;Empleado_2494;Operario;Hornopirén;Mañana;1162323
2495;Empleado_2495;Técnico;Puerto Montt;Mañana;770169
2496;Empleado_2496;Técnico;Puerto Montt;Tarde;1927354
2497;Empleado_2497;Técnico;Hornopirén;Tarde;1356254
2498;Empleado_2498;Técnico;Hornopirén;Mañana;1620147
2499;Empleado_2499;Supervisor;Calbuco;Tarde;1636638
2500;Empleado_2500;Administrativo;Quellón;Noche;766108
2501;Empleado_2501;Técnico;Quellón;Noche;1963660
2502;Empleado_2502;Administrativo;Chinquihue;Mañana;882530
2503;Empleado_2503;Técnico;Quellón;Mañana;624425
2504;Empleado_2504;Técnico;Chinquihue;Noche;557939
2505;Empleado_2505;Supervisor;Chinquihue;Noche;808609
2506;Empleado_2506;Supervisor;Quellón;Tarde;875167
2507;Empleado_2507;Operario;Chinquihue;Noche;588089
2508;Empleado_2508;Técnico;Quellón;Noche;1494024
2509;Empleado_2509;Operario;Chinquihue;Tarde;853174
2510;Empleado_2510;Operario;Quellón;Mañana;1687312
2511;Empleado_2511;Supervisor;Hornopirén;Mañana;1134679
2512;Empleado_2512;Técnico;Puerto Montt;Tarde;1087744
2513;Empleado_2513;Supervisor;Calbuco;Mañana;898746
2514;Empleado_2514;Supervisor;Quellón;Noche;671070
2515;Empleado_2515;Operario;Quellón;Noche;1580884
2516;Empleado_2516;Administrativo;Hornopirén;Mañana;1958049
2517;Empleado_2517;Técnico;Quellón;Noche;1938449
2518;Empleado_2518;Técnico;Chinquihue;Noche;1162145
2519;Empleado_2519;Técnico;Chinquihue;Noche;773982
2520;Empleado_2520;Técnico;Quellón;Mañana;502099
2521;Empleado_2521;Técnico;Chinquihue;Noche;1586547
2522;Empleado_2522;Operario;Hornopirén;Noche;537315
2523;Empleado_2523;Administrativo;Puerto Montt;Noche;1899686
2524;Empleado_2524;Supervisor;Puerto Montt;Tarde;711846
2525;Empleado_2525;Supervisor;Puerto Montt;Noche;1474983
2526;Empleado_2526;Técnico;Quellón;Noche;703570
2527;Empleado_2527;Supervisor;Calbuco;Tarde;1948693
2528;Empleado_2528;Supervisor;Quellón;Tarde;782900
2529;Empleado_2529;Operario;Hornopirén;Tarde;693970
2530;Empleado_2530;Operario;Quellón;Noche;1961389
2531;Empleado_2531;Técnico;Calbuco;Tarde;562023
2532;Empleado_2532;Técnico;Puerto Montt;Mañana;941081
2533;Empleado_2533;Administrativo;Puerto Montt;Noche;1209267
2534;Empleado_2534;Técnico;Quellón;Mañana;1874989
2535;Empleado_2535;Operario;Calbuco;Noche;1477823
2536;Empleado_2536;Administrativo;Puerto Montt;Mañana;1868634
2537;Empleado_2537;Operario;Puerto Montt;Tarde;1637747
2538;Empleado_2538;Técnico;Chinquihue;Mañana;715263
2539;Empleado_2539;Técnico;Calbuco;Mañana;929910
2540;Empleado_2540;Operario;Puerto Montt;Tarde;563338
2541;Empleado_2541;Administrativo;Puerto Montt;Mañana;813027
2542;Empleado_2542;Operario;Puerto Montt;Tarde;1524006
2543;Empleado_2543;Operario;Puerto Montt;Mañana;1040828
2544;Empleado_2544;Operario;Calbuco;Noche;535549
2545;Empleado_2545;Operario;Hornopirén;Tarde;1777095
2546;Empleado_2546;Administrativo;Hornopirén;Noche;709115
2547;Empleado_2547;Administrativo;Chinquihue;Mañana;1673809
2548;Empleado_2548;Administrativo;Puerto Montt;Tarde;1113615
2549;Empleado_2549;Técnico;Hornopirén;Noche;1212331
2550;Empleado_2550;Técnico;Chinquihue;Tarde;575869
2551;Empleado_2551;Técnico;Quellón;Noche;1187478
2552;Empleado_2552;Operario;Chinquihue;Mañana;1807831
2553;Empleado_2553;Supervisor;Quellón;Tarde;943145
2554;Empleado_2554;Operario;Quellón;Mañana;722717
2555;Empleado_2555;Técnico;Puerto Montt;Tarde;1991387
2556;Empleado_2556;Supervisor;Chinquihue;Mañana;1178587
2557;Empleado_2557;Administrativo;Calbuco;Tarde;694307
2558;Empleado_2558;Supervisor;Hornopirén;Noche;843817
2559;Empleado_2559;Técnico;Quellón;Mañana;1086661
2560;Empleado_2560;Administrativo;Quellón;Mañana;577519
2561;Empleado_2561;Supervisor;Chinquihue;Mañana;1501542
2562;Empleado_2562;Técnico;Hornopirén;Noche;622745
2563;Empleado_2563;Administrativo;Calbuco;Noche;1184191
2564;Empleado_2564;Operario;Puerto Montt;Mañana;1501430
2565;Empleado_2565;Operario;Quellón;Noche;1176312
2566;Empleado_2566;Operario;Puerto Montt;Noche;1743327
2567;Empleado_2567;Administrativo;Chinquihue;Noche;1879592
2568;Empleado_2568;Administrativo;Quellón;Noche;1605570
2569;Empleado_2569;Supervisor;Hornopirén;Tarde;706345
2570;Empleado_2570;Supervisor;Chinquihue;Noche;548549
2571;Empleado_2571;Técnico;Chinquihue;Noche;853927
2572;Empleado_2572;Administrativo;Quellón;Tarde;1535325
2573;Empleado_2573;Operario;Hornopirén;Noche;994823
2574;Empleado_2574;Técnico;Chinquihue;Tarde;558708
2575;Empleado_2575;Técnico;Quellón;Noche;1781090
2576;Empleado_2576;Operario;Quellón;Noche;1252453
2577;Empleado_2577;Técnico;Quellón;Mañana;1187483
2578;Empleado_2578;Técnico;Calbuco;Mañana;1349835
2579;Empleado_2579;Técnico;Puerto Montt;Tarde;1537304
2580;Empleado_2580;Supervisor;Chinquihue;Mañana;1255303
2581;Empleado_2581;Supervisor;Puerto Montt;Noche;1634667
2582;Empleado_2582;Supervisor;Quellón;Mañana;940318
2583;Empleado_2583;Operario;Quellón;Noche;1939985
2584;Empleado_2584;Operario;Calbuco;Noche;1188147
2585;Empleado_2585;Operario;Puerto Montt;Mañana;1438189
2586;Empleado_2586;Técnico;Puerto Montt;Mañana;1207689
2587;Empleado_2587;Técnico;Puerto Montt;Noche;1691237
2588;Empleado_2588;Supervisor;Quellón;Tarde;1831338
2589;Empleado_2589;Técnico;Puerto Montt;Mañana;1485179
2590;Empleado_2590;Operario;Quellón;Tarde;1961967
2591;Empleado_2591;Técnico;Quellón;Tarde;1493422
2592;Empleado_2592;Operario;Hornopirén;Noche;880719
2593;Empleado_2593;Supervisor;Chinquihue;Mañana;1389791
2594;Empleado_2594;Supervisor;Quellón;Tarde;582898
2595;Empleado_2595;Operario;Quellón;Mañana;858042
2596;Empleado_2596;Operario;Chinquihue;Noche;1748664
2597;Empleado_2597;Operario;Quellón;Mañana;1432019
2598;Empleado_2598;Administrativo;Calbuco;Tarde;808992
2599;Empleado_2599;Operario;Hornopirén;Noche;913927
2600;Empleado_2600;Administrativo;Quellón;Noche;1127144
2601;Empleado_2601;Técnico;Calbuco;Noche;1780004
2602;Empleado_2602;Administrativo;Calbuco;Mañana;861254
2603;Empleado_2603;Técnico;Quellón;Tarde;1759200
2604;Empleado_2604;Operario;Chinquihue;Noche;1031129
2605;Empleado_2605;Operario;Quellón;Tarde;1058610
2606;Empleado_2606;Operario;Calbuco;Mañana;1334581
2607;Empleado_2607;Supervisor;Quellón;Noche;1109023
2608;Empleado_2608;Técnico;Puerto Montt;Mañana;522627
2609;Empleado_2609;Supervisor;Chinquihue;Noche;1803790
2610;Empleado_2610;Administrativo;Hornopirén;Noche;1882209
2611;Empleado_2611;Técnico;Calbuco;Mañana;715770
2612;Empleado_2612;Técnico;Chinquihue;Noche;1180385
2613;Empleado_2613;Operario;Chinquihue;Tarde;642974
2614;Empleado_2614;Supervisor;Puerto Montt;Mañana;1993286
2615;Empleado_2615;Supervisor;Quellón;Mañana;985203
2616;Empleado_2616;Supervisor;Chinquihue;Mañana;746594
2617;Empleado_2617;Técnico;Calbuco;Noche;1941390
2618;Empleado_2618;Técnico;Calbuco;Tarde;861440
2619;Empleado_2619;Supervisor;Chinquihue;Tarde;953489
2620;Empleado_2620;Técnico;Quellón;Tarde;1605741
2621;Empleado_2621;Administrativo;Quellón;Noche;1223678
2622;Empleado_2622;Administrativo;Quellón;Mañana;642887
2623;Empleado_2623;Supervisor;Quellón;Noche;1726657
2624;Empleado_2624;Administrativo;Quellón;Tarde;1003688
2625;Empleado_2625;Administrativo;Hornopirén;Mañana;1005326
2626;Empleado_2626;Administrativo;Calbuco;Noche;1103868
2627;Empleado_2627;Administrativo;Calbuco;Tarde;1926180
2628;Empleado_2628;Técnico;Chinquihue;Tarde;1012457
2629;Empleado_2629;Operario;Quellón;Mañana;584891
2630;Empleado_2630;Operario;Chinquihue;Noche;1094443
2631;Empleado_2631;Operario;Chinquihue;Tarde;1599599
2632;Empleado_2632;Administrativo;Hornopirén;Tarde;1397499
2633;Empleado_2633;Operario;Quellón;Mañana;1566729
2634;Empleado_2634;Técnico;Puerto Montt;Noche;1775278
2635;Empleado_2635;Supervisor;Puerto Montt;Mañana;531030
2636;Empleado_2636;Operario;Puerto Montt;Tarde;1405853
2637;Empleado_2637;Administrativo;Quellón;Noche;1170882
2638;Empleado_2638;Operario;Puerto Montt;Tarde;1474788
2639;Empleado_2639;Administrativo;Hornopirén;Mañana;1166055
2640;Empleado_2640;Operario;Chinquihue;Mañana;1295954
2641;Empleado_2641;Técnico;Puerto Montt;Noche;1191383
2642;Empleado_2642;Operario;Hornopirén;Noche;759682
2643;Empleado_2643;Operario;Quellón;Mañana;1270510
2644;Empleado_2644;Administrativo;Calbuco;Mañana;1419038
2645;Empleado_2645;Administrativo;Hornopirén;Tarde;1445593
2646;Empleado_2646;Técnico;Chinquihue;Tarde;540138
2647;Empleado_2647;Técnico;Puerto Montt;Mañana;1796880
2648;Empleado_2648;Supervisor;Calbuco;Noche;720829
2649;Empleado_2649;Supervisor;Hornopirén;Tarde;1964920
2650;Empleado_2650;Operario;Hornopirén;Mañana;1868369
2651;Empleado_2651;Supervisor;Quellón;Noche;1669989
2652;Empleado_2652;Administrativo;Calbuco;Noche;1786885
2653;Empleado_2653;Administrativo;Quellón;Noche;1699292
2654;Empleado_2654;Técnico;Puerto Montt;Mañana;1430085
2655;Empleado_2655;Técnico;Chinquihue;Mañana;708727
2656;Empleado_2656;Supervisor;Hornopirén;Mañana;1669637
2657;Empleado_2657;Operario;Calbuco;Mañana;824818
2658;Empleado_2658;Supervisor;Hornopirén;Mañana;1113514
2659;Empleado_2659;Técnico;Calbuco;Noche;985792
2660;Empleado_2660;Supervisor;Chinquihue;Mañana;836761
2661;Empleado_2661;Técnico;Puerto Montt;Noche;963876
2662;Empleado_2662;Administrativo;Chinquihue;Tarde;1749878
2663;Empleado_2663;Supervisor;Hornopirén;Noche;930194
2664;Empleado_2664;Operario;Hornopirén;Noche;1015967
2665;Empleado_2665;Operario;Quellón;Mañana;769395
2666;Empleado_2666;Administrativo;Hornopirén;Noche;1699593
2667;Empleado_2667;Operario;Hornopirén;Noche;610416
2668;Empleado_2668;Supervisor;Chinquihue;Mañana;935981
2669;Empleado_2669;Operario;Calbuco;Noche;1943312
2670;Empleado_2670;Técnico;Hornopirén;Tarde;1928988
2671;Empleado_2671;Administrativo;Puerto Montt;Mañana;1144526
2672;Empleado_2672;Supervisor;Calbuco;Mañana;1840503
2673;Empleado_2673;Supervisor;Hornopirén;Noche;1571330
2674;Empleado_2674;Administrativo;Hornopirén;Tarde;1827353
2675;Empleado_2675;Técnico;Chinquihue;Tarde;1722623
2676;Empleado_2676;Operario;Puerto Montt;Mañana;1574844
2677;Empleado_2677;Técnico;Chinquihue;Tarde;939890
2678;Empleado_2678;Supervisor;Calbuco;Noche;522660
2679;Empleado_2679;Supervisor;Calbuco;Noche;1584981
2680;Empleado_2680;Operario;Quellón;Tarde;1250151
2681;Empleado_2681;Supervisor;Calbuco;Noche;1984310
2682;Empleado_2682;Operario;Hornopirén;Tarde;1601127
2683;Empleado_2683;Operario;Puerto Montt;Noche;780033
2684;Empleado_2684;Administrativo;Quellón;Tarde;1980994
2685;Empleado_2685;Técnico;Puerto Montt;Tarde;1713724
2686;Empleado_2686;Supervisor;Hornopirén;Tarde;613711
2687;Empleado_2687;Operario;Puerto Montt;Noche;1049328
2688;Empleado_2688;Supervisor;Hornopirén;Noche;1588827
2689;Empleado_2689;Técnico;Quellón;Noche;1691040
2690;Empleado_2690;Operario;Hornopirén;Noche;1731447
2691;Empleado_2691;Administrativo;Chinquihue;Mañana;1712767
2692;Empleado_2692;Supervisor;Quellón;Noche;502890
2693;Empleado_2693;Supervisor;Calbuco;Tarde;1510763
2694;Empleado_2694;Supervisor;Calbuco;Noche;1447224
2695;Empleado_2695;Administrativo;Quellón;Mañana;670255
2696;Empleado_2696;Operario;Puerto Montt;Mañana;573681
2697;Empleado_2697;Administrativo;Hornopirén;Noche;1976569
2698;Empleado_2698;Técnico;Calbuco;Noche;902336
2699;Empleado_2699;Administrativo;Puerto Montt;Tarde;572066
2700;Empleado_2700;Supervisor;Chinquihue;Mañana;509627
2701;Empleado_2701;Operario;Calbuco;Noche;1381039
2702;Empleado_2702;Operario;Puerto Montt;Mañana;754642
2703;Empleado_2703;Administrativo;Hornopirén;Mañana;1911629
2704;Empleado_2704;Administrativo;Calbuco;Tarde;1075586
2705;Empleado_2705;Administrativo;Quellón;Noche;800472
2706;Empleado_2706;Técnico;Puerto Montt;Mañana;602902
2707;Empleado_2707;Técnico;Chinquihue;Noche;855723
2708;Empleado_2708;Técnico;Quellón;Tarde;1718680
2709;Empleado_2709;Operario;Calbuco;Noche;665254
2710;Empleado_2710;Administrativo;Chinquihue;Mañana;580740
2711;Empleado_2711;Administrativo;Chinquihue;Mañana;1085604
2712;Empleado_2712;Técnico;Calbuco;Noche;1214847
2713;Empleado_2713;Administrativo;Hornopirén;Noche;976845
2714;Empleado_2714;Supervisor;Hornopirén;Noche;1787852
2715;Empleado_2715;Operario;Hornopirén;Tarde;1666488
2716;Empleado_2716;Administrativo;Hornopirén;Noche;1425904
2717;Empleado_2717;Técnico;Hornopirén;Mañana;1507698
2718;Empleado_2718;Administrativo;Calbuco;Mañana;1292644
2719;Empleado_2719;Supervisor;Calbuco;Tarde;1149498
2720;Empleado_2720;Administrativo;Quellón;Tarde;596591
2721;Empleado_2721;Supervisor;Chinquihue;Noche;1807405
2722;Empleado_2722;Supervisor;Calbuco;Mañana;1478158
2723;Empleado_2723;Administrativo;Quellón;Noche;1918042
2724;Empleado_2724;Operario;Chinquihue;Noche;996284
2725;Empleado_2725;Técnico;Calbuco;Mañana;505867
2726;Empleado_2726;Operario;Puerto Montt;Tarde;1610925
2727;Empleado_2727;Técnico;Chinquihue;Noche;1265966
2728;Empleado_2728;Técnico;Hornopirén;Mañana;611768
2729;Empleado_2729;Operario;Chinquihue;Noche;723640
2730;Empleado_2730;Supervisor;Puerto Montt;Tarde;1839755
2731;Empleado_2731;Supervisor;Puerto Montt;Tarde;510053
2732;Empleado_2732;Técnico;Quellón;Tarde;1860073
2733;Empleado_2733;Supervisor;Quellón;Tarde;622828
2734;Empleado_2734;Operario;Calbuco;Mañana;729360
2735;Empleado_2735;Administrativo;Hornopirén;Mañana;1931667
2736;Empleado_2736;Supervisor;Puerto Montt;Mañana;755111
2737;Empleado_2737;Supervisor;Hornopirén;Tarde;1049554
2738;Empleado_2738;Administrativo;Chinquihue;Mañana;881311
2739;Empleado_2739;Operario;Hornopirén;Mañana;1502846
2740;Empleado_2740;Técnico;Calbuco;Tarde;956275
2741;Empleado_2741;Administrativo;Chinquihue;Mañana;1633376
2742;Empleado_2742;Técnico;Chinquihue;Tarde;1869995
2743;Empleado_2743;Técnico;Calbuco;Tarde;936654
2744;Empleado_2744;Supervisor;Puerto Montt;Tarde;617484
2745;Empleado_2745;Técnico;Hornopirén;Mañana;866543
2746;Empleado_2746;Operario;Quellón;Mañana;1927068
2747;Empleado_2747;Técnico;Puerto Montt;Tarde;1814174
2748;Empleado_2748;Técnico;Hornopirén;Mañana;1994927
2749;Empleado_2749;Supervisor;Calbuco;Noche;514866
2750;Empleado_2750;Operario;Quellón;Mañana;1807962
2751;Empleado_2751;Administrativo;Calbuco;Tarde;1377251
2752;Empleado_2752;Técnico;Calbuco;Noche;1882844
